height;avgdepth
71;0,000000
223;0,674197
249;0,745912
44;0,898028
281;0,542334
127;0,314282
81;0,902030
99;0,303496
177;0,499654
207;0,897004
255;0,587268
127;0,858070
36;0,000000
195;0,345248
84;0,868875
64;0,345055
154;0,652622
34;0,000000
98;0,826802
50;0,681837
129;0,286145
147;0,504200
265;0,572379
176;0,396011
84;0,795984
197;0,153237
186;0,727228
58;0,000000
48;0,319988
286;0,673980
182;0,201902
122;0,401064
140;0,198768
168;0,494928
240;0,513989
184;0,847608
266;0,347686
85;0,872152
235;0,569158
245;0,628785
105;0,897018
221;0,672311
236;0,367361
190;0,777925
60;0,253985
184;0,742118
149;0,834577
98;0,684176
213;0,341074
104;0,804266
87;0,572544
163;0,846800
191;0,259319
106;0,712862
228;0,218786
139;0,301398
54;0,000000
90;0,669688
184;0,476112
56;0,005694
240;0,699766
76;0,000000
44;0,000000
230;0,429803
177;0,518466
196;0,795863
128;0,375270
274;0,238122
72;0,411295
82;0,739338
67;0,094370
200;0,704936
54;0,893371
91;0,862085
189;0,379400
69;0,465442
280;0,415397
109;0,788618
95;0,237962
146;0,834527
89;0,568943
84;0,780539
253;0,778140
254;0,479756
58;0,853463
204;0,865697
86;0,501688
206;0,269498
225;0,202650
32;0,869219
101;0,000000
94;0,331088
214;0,443875
92;0,736392
239;0,705195
33;0,568164
95;0,765423
144;0,032495
69;0,000000
37;0,148231
195;0,055550
99;0,000000
71;0,622411
266;0,362519
53;0,899495
255;0,693579
65;0,000000
75;0,808483
101;0,834454
114;0,092397
252;0,271978
155;0,892594
119;0,503100
220;0,419960
186;0,769968
282;0,450122
101;0,831237
111;0,843146
100;0,922225
38;0,709687
108;0,907701
225;0,545990
105;0,742347
90;0,872168
247;0,493334
181;0,639411
59;0,686968
134;0,440637
267;0,695454
241;0,526039
252;0,703407
259;0,488080
37;0,000000
71;0,058783
120;0,649882
209;0,447744
91;0,695323
263;0,477816
237;0,566915
220;0,773125
214;0,599718
225;0,774093
53;0,088713
272;0,445704
129;0,005699
136;0,560947
46;0,909443
226;0,384942
128;0,146681
112;0,804597
76;0,000000
275;0,567579
160;0,740149
164;0,577407
156;0,325948
51;0,000000
249;0,665746
138;0,006558
74;0,670364
93;0,148283
269;0,688448
219;0,619518
136;0,873017
64;0,239701
280;0,273048
140;0,896602
116;0,590130
113;0,667972
97;0,856046
87;0,881519
90;0,295477
113;0,612395
69;0,000000
145;0,857455
54;0,000000
177;0,437560
75;0,686568
227;0,790964
34;0,954604
200;0,553777
239;0,446042
128;0,038403
61;0,000000
261;0,716354
113;0,293591
126;0,737138
183;0,714099
54;0,206453
170;0,809539
92;0,188455
225;0,532524
43;0,570436
278;0,365550
186;0,871505
269;0,503209
165;0,490155
82;0,377267
263;0,559698
162;0,333326
71;0,793869
73;0,000000
223;0,682914
162;0,241147
234;0,859724
184;0,522428
164;0,203463
75;0,831062
219;0,443335
65;0,817755
80;0,785464
98;0,453420
32;0,901729
71;0,000000
83;0,234523
257;0,493755
86;0,140909
48;0,887080
178;0,556370
259;0,535549
156;0,888333
200;0,312629
90;0,785331
181;0,842672
135;0,287751
96;0,381068
281;0,466943
52;0,834770
171;0,077987
144;0,649466
44;0,000000
233;0,268369
175;0,783114
254;0,364905
62;0,229830
113;0,000000
153;0,212773
45;0,000000
171;0,900666
64;0,537290
83;0,000000
243;0,524864
287;0,415219
200;0,622791
178;0,910004
227;0,545949
74;0,902111
271;0,340622
178;0,444890
216;0,289326
179;0,537129
58;0,726335
108;0,054933
97;0,193800
76;0,145064
264;0,464300
115;0,716029
56;0,852421
223;0,461679
156;0,519954
269;0,493059
231;0,460829
180;0,261206
279;0,689901
110;0,000000
241;0,570312
159;0,792303
231;0,577138
149;0,816910
278;0,299984
265;0,795799
269;0,411875
164;0,194264
184;0,785332
65;0,845192
183;0,325351
255;0,509148
69;0,893077
184;0,771552
33;0,839424
160;0,674640
64;0,707513
110;0,896345
261;0,446745
270;0,712597
46;0,830907
126;0,345168
229;0,641738
39;0,901777
120;0,666334
86;0,858594
127;0,823573
120;0,526070
237;0,892106
105;0,882356
164;0,724249
163;0,870272
230;0,408331
244;0,171833
87;0,648736
111;0,832770
234;0,630463
75;0,855490
89;0,133549
185;0,814772
119;0,676787
230;0,756796
76;0,449760
69;0,000000
242;0,616727
255;0,309205
71;0,879282
85;0,901802
249;0,415250
80;0,836378
74;0,883595
241;0,391620
185;0,766739
153;0,759271
261;0,414812
127;0,831414
230;0,745961
251;0,702534
192;0,386275
210;0,790142
229;0,503695
170;0,385326
164;0,102394
238;0,754676
247;0,654082
61;0,846330
271;0,749149
84;0,900247
57;0,153038
207;0,374012
73;0,845698
203;0,828462
280;0,713282
119;0,508080
201;0,404094
262;0,781021
186;0,390236
50;0,227279
230;0,322406
111;0,768529
169;0,005358
231;0,642955
83;0,866327
151;0,886109
120;0,847854
45;0,369330
124;0,794458
119;0,878940
226;0,416504
101;0,331487
184;0,094898
136;0,026744
142;0,491207
257;0,294431
35;0,593613
176;0,476681
167;0,738947
191;0,096094
105;0,888090
110;0,795302
74;0,000000
64;0,279959
234;0,741077
169;0,591614
34;0,897987
195;0,288503
262;0,660125
131;0,941024
240;0,260418
218;0,387671
193;0,882497
48;0,000000
57;0,897948
278;0,201761
281;0,494883
68;0,000000
270;0,713465
227;0,853627
191;0,387470
116;0,871107
170;0,171460
91;0,220203
72;0,401829
286;0,551540
49;0,874554
143;0,157145
35;0,745747
231;0,610900
231;0,274992
257;0,454377
53;0,190132
276;0,395229
251;0,568119
82;0,860065
137;0,315281
89;0,377773
83;0,885172
212;0,631800
67;0,262114
79;0,039998
157;0,451018
189;0,596510
67;0,824604
93;0,000000
228;0,435323
209;0,537679
232;0,312882
267;0,210030
201;0,711014
264;0,342572
58;0,893633
47;0,660793
64;0,857701
111;0,120859
151;0,078384
106;0,000465
122;0,939778
33;0,000000
241;0,574791
224;0,183794
51;0,000000
132;0,000000
276;0,365859
251;0,372371
135;0,314297
125;0,026551
239;0,317922
124;0,280276
108;0,272204
275;0,611333
55;0,894013
83;0,877471
267;0,624670
270;0,485333
218;0,587513
207;0,766059
72;0,000000
58;0,000000
119;0,666358
125;0,451646
42;0,291438
50;0,557965
141;0,144349
181;0,739265
105;0,548850
65;0,000000
249;0,326919
114;0,047172
130;0,000000
203;0,834368
188;0,635501
281;0,802222
223;0,580454
230;0,115573
64;0,000000
180;0,887409
117;0,813947
228;0,499012
167;0,821266
64;0,399535
215;0,739550
188;0,635895
117;0,899887
159;0,117322
40;0,000000
59;0,824752
276;0,542375
261;0,419995
282;0,505950
193;0,680232
267;0,568313
188;0,843563
188;0,521401
59;0,228651
251;0,242112
67;0,000000
46;0,000000
106;0,846009
88;0,675650
46;0,915051
239;0,155885
134;0,847305
176;0,951979
191;0,566876
140;0,257110
199;0,465988
251;0,275318
194;0,596286
55;0,000000
69;0,000000
178;0,746338
85;0,203924
279;0,538412
216;0,259686
215;0,789669
48;0,908171
82;0,873207
60;0,910901
264;0,358850
279;0,681223
268;0,570320
176;0,211738
249;0,520847
51;0,637619
237;0,495099
254;0,510074
145;0,860481
119;0,779204
138;0,131047
133;0,044039
106;0,776136
175;0,146234
92;0,174727
57;0,863467
35;0,846782
53;0,416974
98;0,154006
284;0,450952
211;0,560071
261;0,434692
275;0,250552
115;0,153254
174;0,972746
75;0,691829
156;0,850371
137;0,373814
43;0,893752
207;0,554761
39;0,000000
212;0,768532
107;0,855830
210;0,532694
210;0,253172
138;0,728473
214;0,831260
53;0,898990
254;0,615704
124;0,000000
83;0,646391
211;0,469816
284;0,430295
42;0,847837
259;0,711125
152;0,749706
57;0,021154
286;0,427674
141;0,042355
153;0,857634
155;0,064891
265;0,333930
38;0,000000
226;0,245179
189;0,804277
159;0,248464
287;0,651696
91;0,104982
211;0,733805
265;0,469505
213;0,562235
207;0,360676
75;0,884439
36;0,858813
134;0,802964
258;0,380663
252;0,442845
144;0,766572
102;0,926953
57;0,000000
96;0,000000
235;0,676156
251;0,550519
147;0,612220
155;0,793038
197;0,572194
107;0,650070
254;0,502442
232;0,269310
185;0,741578
283;0,435959
232;0,582712
107;0,582703
79;0,272466
111;0,850113
65;0,855199
247;0,531213
117;0,786629
205;0,275843
96;0,173105
84;0,370249
154;0,775558
244;0,624935
188;0,408317
186;0,878451
277;0,476401
105;0,064172
232;0,718436
162;0,125920
45;0,913596
82;0,000000
164;0,181289
41;0,887725
195;0,580914
222;0,879274
102;0,766396
45;0,288184
164;0,272855
140;0,709554
39;0,867214
141;0,344175
97;0,878106
215;0,559342
149;0,566549
253;0,309088
84;0,841890
80;0,744025
173;0,673069
107;0,042683
36;0,300185
193;0,322629
94;0,000000
92;0,515262
111;0,851726
49;0,866447
212;0,271094
262;0,434672
161;0,862388
34;0,000000
73;0,371163
70;0,904643
211;0,681547
155;0,722760
150;0,906243
180;0,932448
112;0,000000
145;0,551537
164;0,766175
179;0,830439
275;0,360388
167;0,074036
61;0,527068
142;0,090055
270;0,214572
118;0,122845
42;0,932796
133;0,351326
148;0,904670
38;0,896492
261;0,373676
163;0,962116
134;0,792264
245;0,238349
42;0,897899
59;0,000000
260;0,391105
170;0,927641
245;0,566468
127;0,729392
159;0,755563
280;0,653966
264;0,790108
33;0,000000
135;0,000000
211;0,447696
170;0,927420
101;0,660851
109;0,457177
284;0,481467
68;0,858557
58;0,854442
49;0,872888
184;0,641882
66;0,784907
200;0,426669
108;0,296529
56;0,825808
182;0,748203
102;0,073973
113;0,919152
57;0,676372
105;0,314919
118;0,692018
95;0,851597
186;0,360609
217;0,419337
56;0,909671
117;0,523728
45;0,623594
129;0,000000
119;0,879200
145;0,828804
163;0,780378
96;0,000000
273;0,501031
87;0,732069
227;0,257303
46;0,798995
183;0,089010
67;0,000000
240;0,750097
54;0,770571
48;0,000000
113;0,365241
39;0,882387
184;0,308863
93;0,092332
101;0,153550
63;0,804488
211;0,880204
182;0,886166
162;0,302286
167;0,116748
84;0,930067
123;0,938273
227;0,505164
84;0,738869
48;0,000000
126;0,000000
222;0,739680
248;0,647196
258;0,641455
97;0,662338
148;0,411642
60;0,832237
43;0,000000
132;0,845835
148;0,497900
43;0,000000
197;0,667416
126;0,325646
66;0,114328
207;0,735278
227;0,647656
57;0,000000
262;0,611827
189;0,539860
149;0,780838
268;0,473671
284;0,639145
135;0,876872
167;0,890697
283;0,722627
143;0,003818
53;0,000000
130;0,825677
204;0,695524
166;0,933315
162;0,774315
106;0,717165
93;0,842855
138;0,388136
55;0,000000
92;0,723026
205;0,894710
212;0,762157
56;0,000000
231;0,222290
66;0,000000
282;0,401858
52;0,826292
72;0,891536
186;0,256545
176;0,572618
203;0,674619
167;0,552704
218;0,219628
247;0,439377
190;0,672616
110;0,769594
270;0,423447
150;0,892494
61;0,000000
50;0,000000
72;0,868268
214;0,599656
61;0,000000
74;0,825890
90;0,039647
218;0,663512
272;0,467349
44;0,000000
34;0,275764
253;0,408559
36;0,120765
43;0,882237
35;0,830151
266;0,422423
133;0,706471
70;0,638173
90;0,085244
182;0,163314
238;0,392047
75;0,000000
157;0,491706
211;0,419841
172;0,652580
74;0,000000
283;0,489470
64;0,323808
220;0,790937
269;0,372517
180;0,640233
109;0,898900
186;0,723247
188;0,640932
92;0,880866
133;0,252265
207;0,841815
252;0,716325
118;0,801603
112;0,756110
242;0,762944
171;0,662160
179;0,551191
134;0,840909
90;0,000000
98;0,000000
77;0,793439
130;0,824237
183;0,884042
205;0,512862
127;0,040869
95;0,833328
76;0,853578
119;0,362968
72;0,000000
35;0,419753
227;0,684567
48;0,856860
116;0,770854
50;0,657604
190;0,571650
191;0,458020
236;0,653177
252;0,530500
86;0,873438
47;0,909281
69;0,235403
218;0,291540
247;0,450418
175;0,732740
73;0,000000
38;0,123532
37;0,825154
77;0,369563
248;0,706289
276;0,424709
238;0,385912
175;0,856474
131;0,598109
237;0,683870
218;0,369356
200;0,317008
246;0,530480
114;0,376492
252;0,614333
115;0,000000
177;0,756856
273;0,438381
168;0,553412
97;0,272891
176;0,735888
262;0,437548
147;0,252037
71;0,630524
184;0,517465
165;0,611113
48;0,000000
211;0,084011
105;0,000000
96;0,891151
52;0,739542
196;0,635824
284;0,672955
125;0,874296
118;0,000000
35;0,708079
63;0,000000
129;0,849289
140;0,092267
43;0,907129
216;0,623670
241;0,626099
32;0,000000
190;0,454846
105;0,028954
111;0,581920
123;0,866316
187;0,803265
51;0,046701
113;0,900605
147;0,164075
123;0,074566
212;0,517156
243;0,772714
69;0,947998
271;0,587666
106;0,068213
149;0,284115
176;0,824526
39;0,362265
186;0,650612
256;0,694864
165;0,135531
131;0,104483
73;0,383586
133;0,121695
227;0,354945
249;0,509944
190;0,791471
215;0,588486
264;0,526245
96;0,525020
253;0,496287
159;0,355509
102;0,000000
216;0,322939
275;0,414729
159;0,844893
279;0,428111
196;0,171616
216;0,467082
237;0,487668
145;0,312315
119;0,233217
85;0,436654
56;0,864008
261;0,381416
271;0,509224
111;0,864028
121;0,887688
222;0,254347
224;0,323539
49;0,885424
174;0,371629
57;0,824035
136;0,057185
46;0,549758
136;0,624696
62;0,000000
281;0,639908
226;0,477118
177;0,071309
276;0,656737
222;0,708392
42;0,906709
174;0,539615
111;0,048129
89;0,742521
62;0,086184
260;0,384916
258;0,527958
37;0,000000
283;0,582593
168;0,138102
80;0,000000
151;0,226305
234;0,375480
87;0,691838
247;0,364001
229;0,713479
69;0,000000
63;0,540205
127;0,874218
172;0,294389
52;0,908436
274;0,453912
60;0,846026
188;0,736589
165;0,687099
197;0,867763
157;0,892293
46;0,000000
137;0,187389
63;0,947671
270;0,604803
221;0,820629
208;0,218958
84;0,870434
50;0,499430
193;0,324073
62;0,440408
242;0,771050
145;0,956753
92;0,497555
144;0,859449
204;0,648703
142;0,645882
192;0,761402
235;0,596614
97;0,087676
73;0,791307
265;0,525975
183;0,712523
209;0,354223
35;0,921847
156;0,820316
220;0,345824
103;0,202028
261;0,425401
206;0,231186
285;0,571799
53;0,000000
78;0,903646
222;0,633116
269;0,800866
142;0,711191
85;0,297914
286;0,266297
230;0,661895
231;0,431866
156;0,913031
130;0,780594
94;0,902552
162;0,745348
93;0,433735
195;0,539152
95;0,902849
115;0,890624
284;0,469178
149;0,246052
238;0,425460
44;0,886637
185;0,941894
85;0,874138
265;0,378308
157;0,686375
248;0,821372
261;0,711641
158;0,124877
154;0,150087
227;0,514264
101;0,267695
194;0,028305
198;0,758679
125;0,566562
208;0,443317
278;0,391369
188;0,697338
154;0,827012
191;0,498157
263;0,431345
259;0,292378
206;0,635191
70;0,000000
81;0,603156
264;0,380222
287;0,682031
36;0,066875
166;0,385497
265;0,472856
34;0,259803
279;0,683395
68;0,000000
254;0,594668
88;0,409766
205;0,307590
220;0,607530
48;0,770504
260;0,593000
279;0,608098
114;0,829736
273;0,617849
55;0,812439
189;0,919419
221;0,573218
135;0,832151
73;0,881965
48;0,000000
121;0,003232
209;0,486846
100;0,891492
224;0,414104
138;0,331682
107;0,741671
246;0,542924
65;0,211430
62;0,945125
244;0,663889
46;0,276816
55;0,896752
126;0,536368
127;0,771542
249;0,582389
162;0,659255
190;0,560212
180;0,000000
112;0,755641
129;0,519096
165;0,674130
212;0,274087
262;0,408338
43;0,879945
144;0,142990
282;0,544160
245;0,722738
262;0,366951
272;0,725721
178;0,549883
256;0,633534
265;0,358879
183;0,110855
246;0,573938
37;0,826865
42;0,174235
58;0,811806
87;0,593323
269;0,687842
45;0,876787
202;0,822416
210;0,884744
262;0,683335
90;0,144244
41;0,000000
213;0,817714
200;0,686102
219;0,643254
163;0,279603
149;0,169556
251;0,740841
275;0,462010
189;0,885414
97;0,533401
33;0,000000
60;0,814218
210;0,585785
141;0,798676
273;0,530213
241;0,537023
210;0,414201
91;0,290714
93;0,532084
112;0,783420
103;0,000000
155;0,690327
60;0,000000
212;0,864759
172;0,318900
120;0,789743
104;0,267528
229;0,231333
122;0,550980
86;0,363318
107;0,029031
121;0,298317
217;0,372680
61;0,812166
238;0,419347
275;0,435158
35;0,496100
222;0,423654
259;0,341751
50;0,000000
164;0,890123
87;0,336845
188;0,149725
75;0,857587
207;0,702919
256;0,562865
127;0,306925
77;0,232797
238;0,532173
229;0,588201
217;0,577081
43;0,454370
279;0,736265
126;0,720296
231;0,175598
44;0,000000
167;0,868474
221;0,560545
87;0,881626
114;0,858409
180;0,916528
215;0,552448
243;0,490131
205;0,313176
65;0,833669
285;0,462728
98;0,000000
66;0,204869
180;0,675119
102;0,887420
58;0,903429
266;0,661140
47;0,684761
256;0,494047
244;0,585848
32;0,000000
243;0,519548
286;0,506668
274;0,503272
214;0,591623
189;0,261917
150;0,093681
79;0,896328
148;0,040597
272;0,627727
56;0,852671
41;0,859467
280;0,490032
228;0,900340
71;0,916073
268;0,666937
268;0,509751
185;0,776675
190;0,219131
43;0,897092
94;0,000000
102;0,351031
273;0,383128
250;0,515860
157;0,421373
279;0,649778
90;0,841970
89;0,668973
122;0,770529
192;0,331870
253;0,530452
131;0,665220
96;0,882534
188;0,721361
71;0,823161
116;0,529719
268;0,550302
164;0,511682
217;0,561898
271;0,375541
108;0,000000
179;0,595364
261;0,247447
112;0,876921
245;0,759989
46;0,637208
151;0,694440
66;0,776682
274;0,441183
258;0,505615
77;0,381190
216;0,163705
183;0,312481
110;0,017468
262;0,390814
115;0,820082
207;0,615679
175;0,516960
127;0,476617
172;0,684410
126;0,875305
125;0,835683
87;0,814016
36;0,854672
170;0,818116
97;0,464689
36;0,696350
131;0,355689
116;0,896862
95;0,000000
110;0,000000
39;0,821718
167;0,341007
101;0,874309
106;0,434352
163;0,691621
76;0,000000
165;0,669050
165;0,056917
248;0,622548
198;0,546017
227;0,508646
227;0,451872
195;0,405720
258;0,205118
100;0,833692
64;0,806312
273;0,685390
104;0,787912
108;0,212469
249;0,477476
50;0,843191
41;0,896073
282;0,513159
59;0,170284
236;0,462506
